Time,Position X,Position Y,Zone
17.450766666666667,480,270,
17.484133333333332,480,270,
17.517500000000002,480,270,
17.550866666666668,480,270,
17.584233333333334,,,
17.6176,,,
17.650966666666665,,,
17.684333333333335,,,
17.7177,,,
17.751066666666667,,,
17.784433333333332,,,
17.817800000000002,,,
17.851166666666668,,,
17.884533333333334,,,
17.9179,,,
17.951266666666665,,,
17.984633333333335,,,
18.018,,,
18.051366666666667,,,
18.084733333333332,,,
18.118100000000002,,,
18.151466666666668,,,
18.184833333333334,,,
18.2182,,,
18.251566666666665,,,
18.284933333333335,,,
18.3183,,,
18.351666666666667,,,
18.385033333333332,,,
18.418400000000002,,,
18.451766666666668,,,
18.485133333333334,,,
18.5185,,,
18.551866666666665,,,
18.585233333333335,,,
18.6186,,,
18.651966666666667,,,
18.685333333333332,,,
18.718700000000002,,,
18.752066666666668,,,
18.785433333333334,,,
18.8188,,,
18.852166666666665,,,
18.885533333333335,,,
18.9189,,,
18.952266666666667,,,
18.985633333333332,,,
19.019000000000002,,,
19.052366666666668,,,
19.085733333333334,,,
19.1191,,,
19.152466666666665,,,
19.185833333333335,,,
19.2192,,,
19.252566666666667,,,
19.285933333333332,,,
19.319300000000002,,,
19.352666666666668,,,
19.386033333333334,,,
19.4194,,,
19.452766666666665,,,
19.486133333333335,,,
19.5195,,,
19.552866666666667,,,
19.586233333333332,,,
19.619600000000002,,,
19.652966666666668,,,
19.686333333333334,,,
19.7197,,,
19.753066666666665,,,
19.786433333333335,,,
19.8198,,,
19.853166666666667,,,
19.886533333333333,,,
19.919900000000002,,,
19.953266666666668,,,
19.986633333333334,,,
20.02,,,
20.053366666666665,,,
20.086733333333335,,,
20.1201,,,
20.153466666666667,,,
20.186833333333333,,,
20.220200000000002,,,
20.253566666666668,,,
20.286933333333334,,,
20.3203,,,
20.353666666666665,,,
20.387033333333335,,,
20.4204,,,
20.453766666666667,,,
20.487133333333333,,,
20.520500000000002,,,
20.553866666666668,,,
20.587233333333334,,,
20.6206,,,
20.653966666666665,,,
20.687333333333335,,,
20.7207,,,
20.754066666666667,,,
20.787433333333333,,,
20.820800000000002,,,
20.854166666666668,,,
20.887533333333334,,,
20.9209,,,
20.954266666666665,,,
20.987633333333335,,,
21.021,,,
21.054366666666667,,,
21.087733333333333,,,
21.121100000000002,,,
21.154466666666668,,,
21.187833333333334,,,
21.2212,,,
21.254566666666665,,,
21.287933333333335,,,
21.3213,,,
21.354666666666667,,,
21.388033333333333,,,
21.421400000000002,,,
21.454766666666668,,,
21.488133333333334,,,
21.5215,,,
21.554866666666666,,,
21.588233333333335,,,
21.6216,,,
21.654966666666667,,,
21.688333333333333,,,
21.721700000000002,,,
21.755066666666668,,,
21.788433333333334,,,
21.8218,,,
21.855166666666666,,,
21.888533333333335,,,
21.9219,,,
21.955266666666667,,,
21.988633333333333,,,
22.022000000000002,,,
22.055366666666668,,,
22.088733333333334,,,
22.1221,,,
22.155466666666666,,,
22.188833333333335,,,
22.2222,,,
22.255566666666667,,,
22.288933333333333,,,
22.322300000000002,,,
22.355666666666668,,,
22.389033333333334,,,
22.4224,,,
22.455766666666666,,,
22.489133333333335,,,
22.5225,,,
22.555866666666667,,,
22.589233333333333,,,
22.622600000000002,,,
22.655966666666668,,,
22.689333333333334,,,
22.7227,,,
22.756066666666666,,,
22.789433333333335,,,
22.8228,,,
22.856166666666667,307,447,2
22.889533333333333,307,446,2
22.922900000000002,307,446,2
22.956266666666668,308,446,2
22.989633333333334,308,445,2
23.023,308,445,2
23.056366666666666,308,444,2
23.089733333333335,309,444,2
23.1231,309,443,2
23.156466666666667,309,444,2
23.189833333333333,310,443,2
23.223200000000002,310,443,2
23.256566666666668,310,443,2
23.289933333333334,311,443,2
23.3233,311,442,2
23.356666666666666,311,442,2
23.390033333333335,311,441,2
23.4234,311,441,2
23.456766666666667,312,441,2
23.490133333333333,312,441,2
23.523500000000002,312,442,2
23.556866666666668,312,442,2
23.590233333333334,312,442,2
23.6236,312,442,2
23.656966666666666,312,442,2
23.690333333333335,312,442,2
23.7237,312,441,2
23.757066666666667,312,441,2
23.790433333333333,312,441,2
